timestamp,file_path,file_hash,wordpress_id,sku,product_name,file_size_kb,status
2025-11-14T11:15:16.654537,wordpress/wp-content/uploads/products/boinas inverno/bone-18445mi-bone-18445k-bone-18445n-bone-18445gr-bone-18445ca/img_19_pro.jpg,a621f973a9bc730ae91fb3f1955c9d9f,3447,bone-18445mi-bone-18445k-bone-18445n-bone-18445gr-bone-18445ca,,55,registered
2025-11-14T11:15:17.483489,wordpress/wp-content/uploads/products/boinas inverno/bone-18445mi-bone-18445k-bone-18445n-bone-18445gr-bone-18445ca/img_20_pro.jpg,058aec6ba72071cedb6b84d4dabdab9e,3448,bone-18445mi-bone-18445k-bone-18445n-bone-18445gr-bone-18445ca,,44,registered
2025-11-14T11:15:18.325549,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_01_pro.jpg,a611f27bacde7bffc4294983b028549e,3449,bone-18456g,,98,registered
2025-11-14T11:15:19.151211,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_02_pro.jpg,f7aeb87b1b6561716b93a839bc0a6aae,3450,bone-18456g,,56,registered
2025-11-14T11:15:20.002847,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_03_pro.jpg,a0ef7c4f92b9a23934e9f8539520f31f,3451,bone-18456g,,104,registered
2025-11-14T11:15:20.814642,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_04_pro.jpg,7cdb7ae09e7aecca0677468793f1f2cd,3452,bone-18456g,,95,registered
2025-11-14T11:15:21.640979,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_05_pro.jpg,34181bd6a34050a1e98bc3d84841853b,3453,bone-18456g,,93,registered
2025-11-14T11:15:22.506889,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_06_pro.jpg,442e731085e78b673e52207c666508d0,3454,bone-18456g,,65,registered
2025-11-14T11:15:23.333886,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_07_pro.jpg,326b7a9b7f24143b8fce0e9efb15ab65,3455,bone-18456g,,106,registered
2025-11-14T11:15:24.166815,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_08_pro.jpg,bb74bc0da0ddc8cef8e5ce15694eebb3,3456,bone-18456g,,77,registered
2025-11-14T11:15:25.031547,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_09_pro.jpg,3ac1ccd88fa798b1f8708d5deb852cda,3457,bone-18456g,,88,registered
2025-11-14T11:15:26.041801,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_10_pro.jpg,288636252e474fa4afe3828e3990b58f,3458,bone-18456g,,48,registered
2025-11-14T11:15:26.924001,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_11_pro.jpg,24cac79ec82b6ccad12c61d264d8632a,3459,bone-18456g,,100,registered
2025-11-14T11:15:27.822850,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_12_pro.jpg,53a98eaaa0b45f830a46954922b32c9c,3460,bone-18456g,,100,registered
2025-11-14T11:15:28.680830,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_13_pro.jpg,0de5188e94730b3710bde18ca6c6e588,3461,bone-18456g,,99,registered
2025-11-14T11:15:29.769807,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_14_pro.jpg,6953490fd4b06f290ee2254c01122e99,3462,bone-18456g,,56,registered
2025-11-14T11:15:30.612148,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_15_pro.jpg,61ac38e5ac6e9a3b519e0a15e8dd423c,3463,bone-18456g,,98,registered
2025-11-14T11:15:31.454702,wordpress/wp-content/uploads/products/boinas inverno/bone-18456g/img_16_pro.jpg,135a4d79942a1989fdb1e3d3984ae8e9,3464,bone-18456g,,50,registered
2025-11-14T11:15:32.278583,wordpress/wp-content/uploads/products/boinas inverno/bone-18500mi/img_01_pro.jpg,214c673ecb1cd96a0c4ebeb4ab6b91ab,3465,bone-18500mi,,78,registered
2025-11-14T11:15:33.153780,wordpress/wp-content/uploads/products/boinas inverno/bone-18500mi/img_02_pro.jpg,5942f3146fe3a70f060f430bd0458d59,3466,bone-18500mi,,53,registered
2025-11-14T11:15:33.980732,wordpress/wp-content/uploads/products/boinas inverno/bone-18500mi/img_03_pro.jpg,e7d605faaa7fb1055725ed1be2894ef7,3467,bone-18500mi,,76,registered
2025-11-14T11:15:34.791913,wordpress/wp-content/uploads/products/boinas inverno/bone-18500mi/img_04_pro.jpg,a430241fa3382120eb9890ad836c54a4,3468,bone-18500mi,,76,registered
2025-11-14T11:15:35.944481,wordpress/wp-content/uploads/products/boinas inverno/bone-18501mi/img_01_pro.jpg,8ec5ebe081b02565844e7071ec36ed72,3469,bone-18501mi,,76,registered
2025-11-14T11:15:36.865656,wordpress/wp-content/uploads/products/boinas inverno/bone-18501mi/img_02_pro.jpg,02343f01b27cc27938378f50c870d901,3470,bone-18501mi,,62,registered
2025-11-14T11:15:37.874042,wordpress/wp-content/uploads/products/boinas inverno/bone-18501mi/img_03_pro.jpg,012a3d8b9e29017bb8e91172a798d9f5,3471,bone-18501mi,,91,registered
2025-11-14T11:15:38.764121,wordpress/wp-content/uploads/products/boinas inverno/bone-18501mi/img_04_pro.jpg,b6c318718b2686ee8bceb643839e6d26,3472,bone-18501mi,,53,registered
2025-11-14T11:15:39.636506,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_01_pro.jpg,14d35743b0b28adc639389399f743ef7,3473,bone-18508mi-18452,,77,registered
2025-11-14T11:15:40.550064,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_02_pro.jpg,619798221bbd4a10000ad8be5e6f0651,3474,bone-18508mi-18452,,54,registered
2025-11-14T11:15:41.369992,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_03_pro.jpg,6b4e39200a96eebf928c7ebdfa0df050,3475,bone-18508mi-18452,,75,registered
2025-11-14T11:15:42.207457,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_04_pro.jpg,afd45a9cc01831bdf5e88c8c9eaaee7f,3476,bone-18508mi-18452,,79,registered
2025-11-14T11:15:43.051545,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_05_pro.jpg,e337cc36953c76ff2531a48f69ad0d31,3477,bone-18508mi-18452,,84,registered
2025-11-14T11:15:43.870679,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_06_pro.jpg,9757938d4955a81147c1d0c0df464a12,3478,bone-18508mi-18452,,56,registered
2025-11-14T11:15:44.732747,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_07_pro.jpg,873e7e8992041ee8feca6bc818ab48d1,3479,bone-18508mi-18452,,84,registered
2025-11-14T11:15:45.952753,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_08_pro.jpg,0c0777ac80ed99ba04de581195140347,3480,bone-18508mi-18452,,73,registered
2025-11-14T11:15:46.814320,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_09_pro.jpg,ec75cb016cb247b8fc082c5ad26de299,3481,bone-18508mi-18452,,79,registered
2025-11-14T11:15:47.644743,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_10_pro.jpg,5a27f1d209e5737f1aa8e74cce260dd5,3482,bone-18508mi-18452,,56,registered
2025-11-14T11:15:48.472691,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_11_pro.jpg,cc6f19e2415eaf5c6129f2a13c617066,3483,bone-18508mi-18452,,84,registered
2025-11-14T11:15:49.326407,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_12_pro.jpg,842f28cce87c0542dad540eec0d0ef2e,3484,bone-18508mi-18452,,73,registered
2025-11-14T11:15:50.132123,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_13_pro.jpg,0b85f53cdeeff673a386ecb701c6c53c,3485,bone-18508mi-18452,,90,registered
2025-11-14T11:15:50.934037,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_14_pro.jpg,9d6bf8bb062d17a9f9364a4efd25fdb0,3486,bone-18508mi-18452,,65,registered
2025-11-14T11:15:51.752564,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_15_pro.jpg,8653921694fb1bf4bcb532a7c5c68aaa,3487,bone-18508mi-18452,,73,registered
2025-11-14T11:15:52.619295,wordpress/wp-content/uploads/products/boinas inverno/bone-18508mi-18452/img_16_pro.jpg,cbefc72ec93645ce39097e22c4ab7508,3488,bone-18508mi-18452,,83,registered
2025-11-14T11:15:53.454429,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_01_pro.jpg,032351fde093b679929d1eab662f967f,3489,bone-22182,,46,registered
2025-11-14T11:15:54.287147,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_02_pro.jpg,70f759afdaec237c7cdc3d74eb276b8b,3490,bone-22182,,46,registered
2025-11-14T11:15:55.189735,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_03_pro.jpg,28c2a1c92f36255e2207dfe20a7ea2db,3491,bone-22182,,48,registered
2025-11-14T11:15:56.217123,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_04_pro.jpg,c8c1084807d16caefc88d88cc19a45ed,3492,bone-22182,,49,registered
2025-11-14T11:15:57.092967,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_05_pro.jpg,4fbe3831026269d23c7c42b9f850e9f2,3493,bone-22182,,40,registered
2025-11-14T11:15:57.966589,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_06_pro.jpg,22173508f7b73d7761d8328d6d0c466f,3494,bone-22182,,44,registered
2025-11-14T11:15:58.786486,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_07_pro.jpg,ce1c867a2a404dddb3f38d3e1ceb817e,3495,bone-22182,,53,registered
2025-11-14T11:15:59.604188,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_08_pro.jpg,a4ca51817910128e0092018bd3a6e040,3496,bone-22182,,43,registered
2025-11-14T11:16:00.510171,wordpress/wp-content/uploads/products/boinas inverno/bone-22182/img_09_pro.jpg,34aa5d81a8ae233350d226e8ddaed10f,3497,bone-22182,,34,registered
2025-11-14T11:16:01.332586,wordpress/wp-content/uploads/products/boinas inverno/bone-22195/img_01_pro.jpg,618df5243a6e176fa7fc43e05a73fc84,3498,bone-22195,,57,registered
2025-11-14T11:16:02.177181,wordpress/wp-content/uploads/products/boinas inverno/bone-22195/img_02_pro.jpg,7b76d9fb1568a04e3183143e5321c4f9,3499,bone-22195,,57,registered
2025-11-14T11:16:03.027556,wordpress/wp-content/uploads/products/boinas inverno/bone-22195/img_03_pro.jpg,bc1af24bf04cf118c73efd209a9140f0,3500,bone-22195,,71,registered
2025-11-14T11:16:03.838446,wordpress/wp-content/uploads/products/boinas inverno/bone-22195/img_04_pro.jpg,48a1c38bacf9783507f9470a5c36ab6a,3501,bone-22195,,62,registered
2025-11-14T11:16:04.651662,wordpress/wp-content/uploads/products/boinas inverno/bone-22195/img_05_pro.jpg,444f802bd44a41643c4b75389d479715,3502,bone-22195,,53,registered
2025-11-14T11:16:05.858306,wordpress/wp-content/uploads/products/boinas inverno/bone-22195/img_06_pro.jpg,415142dd84dd83f9984f41b67dab1f03,3503,bone-22195,,49,registered
2025-11-14T11:16:06.690199,wordpress/wp-content/uploads/products/boinas inverno/bone-22195/img_07_pro.jpg,df4081d2a13d1c6146b9de2f455a1012,3504,bone-22195,,62,registered
2025-11-14T11:16:07.626245,wordpress/wp-content/uploads/products/boinas inverno/bone-25023/img_01_pro.jpg,36a8dfbd7680052abb174d8c6bb4368c,3505,bone-25023,,77,registered
2025-11-14T11:16:08.464045,wordpress/wp-content/uploads/products/boinas inverno/bone-25023/img_02_pro.jpg,877545a9a800d869db8c45344c612f12,3506,bone-25023,,74,registered
2025-11-14T11:16:09.311276,wordpress/wp-content/uploads/products/boinas inverno/bone-25023/img_03_pro.jpg,ff1925317ddb10cff4069e7d7ec39b5d,3507,bone-25023,,100,registered
2025-11-14T11:16:10.134544,wordpress/wp-content/uploads/products/boinas inverno/bone-25023/img_04_pro.jpg,13a0ac9c121063d012a5cc50da0c7e13,3508,bone-25023,,89,registered
2025-11-14T11:16:10.952866,wordpress/wp-content/uploads/products/boinas inverno/bone-25023/img_05_pro.jpg,be545309fb422bdbfc5a3227477f89de,3509,bone-25023,,71,registered
2025-11-14T11:16:11.943565,wordpress/wp-content/uploads/products/boinas inverno/bone-25023/img_06_pro.jpg,71008535d3842d57fd7ddb7ab0fb11d1,3510,bone-25023,,50,registered
2025-11-14T11:16:12.802282,wordpress/wp-content/uploads/products/boinas inverno/bone-25023/img_07_pro.jpg,d6a9b3aeafecd08c0d08478d8d2eabe5,3511,bone-25023,,68,registered
2025-11-14T11:16:13.662984,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_01_pro.jpg,4282b1fd1e99ad4afb08065d6953fd5a,3512,bone-25025,,39,registered
2025-11-14T11:16:14.532822,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_02_pro.jpg,fb64aff7eef48f6682ea1ae0f27702f3,3513,bone-25025,,42,registered
2025-11-14T11:16:15.549586,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_03_pro.jpg,b8a6606853196119ffc8361d761858cd,3514,bone-25025,,54,registered
2025-11-14T11:16:16.396404,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_04_pro.jpg,49b8521a0aab8b217754111b4ab08309,3515,bone-25025,,42,registered
2025-11-14T11:16:17.222450,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_05_pro.jpg,26fff8dcc6c0da78b72401432a746692,3516,bone-25025,,72,registered
2025-11-14T11:16:18.057133,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_06_pro.jpg,5368ef25f9e6b991de702114aa19c344,3517,bone-25025,,44,registered
2025-11-14T11:16:18.881568,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_07_pro.jpg,65daaeb1c6de463e70333401382aed47,3518,bone-25025,,32,registered
2025-11-14T11:16:19.728251,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_08_pro.jpg,1a2a3ebbcdd2c0923587edb25be02e6c,3519,bone-25025,,36,registered
2025-11-14T11:16:20.663449,wordpress/wp-content/uploads/products/boinas inverno/bone-25025/img_09_pro.jpg,ef2fa71e8303340d82fffff00a0e75d8,3520,bone-25025,,63,registered
2025-11-14T11:16:21.512410,wordpress/wp-content/uploads/products/boinas inverno/gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_01_pro.jpg,24a87ee514a8131437f4acae0eb7430d,3521,gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,43,registered
2025-11-14T11:16:22.395500,wordpress/wp-content/uploads/products/boinas inverno/gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_02_pro.jpg,014c494ad10dd5c84d7652f55f2cca62,3522,gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,60,registered
2025-11-14T11:16:23.270438,wordpress/wp-content/uploads/products/boinas inverno/gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_03_pro.jpg,5e43894340b718bd43770f6e553e7781,3523,gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,74,registered
2025-11-14T11:16:24.134087,wordpress/wp-content/uploads/products/boinas inverno/gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_04_pro.jpg,e72c01059a2b45867443199159e80320,3524,gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,73,registered
2025-11-14T11:16:25.014259,wordpress/wp-content/uploads/products/boinas inverno/gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_05_pro.jpg,84213e7bbcaf700611d20d242a8ca8a8,3525,gorro-344974-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,72,registered
2025-11-14T11:16:26.096086,wordpress/wp-content/uploads/products/boinas inverno/gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_01_pro.jpg,1d6ac129444c948da9885f8d84332bfb,3526,gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,32,registered
2025-11-14T11:16:27.027294,wordpress/wp-content/uploads/products/boinas inverno/gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_02_pro.jpg,7946637e3e8e23948a3e74b90100e51f,3527,gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,51,registered
2025-11-14T11:16:27.908866,wordpress/wp-content/uploads/products/boinas inverno/gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_03_pro.jpg,5434c695c56184f9857cee2f606555f1,3528,gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,47,registered
2025-11-14T11:16:28.764028,wordpress/wp-content/uploads/products/boinas inverno/gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_04_pro.jpg,ae57d4332cebe99a8aa45e929f748819,3529,gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,40,registered
2025-11-14T11:16:29.609567,wordpress/wp-content/uploads/products/boinas inverno/gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira/img_05_pro.jpg,71aaf32af95b21be4f2a42806bf6e9d8,3530,gorro-miki-22100-gorro-de-la-estilo-bretao-miki-docker-com-aba-de-aperto-traseira,,40,registered
2025-11-14T11:16:30.457755,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_01_pro.jpg,8621c9207449581991f45f740bf9ae02,3531,bone-12805,,65,registered
2025-11-14T11:16:31.278242,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_02_pro.jpg,391c3449a3d69985b04a98c7edddaff8,3532,bone-12805,,39,registered
2025-11-14T11:16:32.110916,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_03_pro.jpg,0ab5341932fff99e4bf33cb6ff630ffa,3533,bone-12805,,69,registered
2025-11-14T11:16:32.967890,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_04_pro.jpg,1aeb4c45edf82a0792e63ebbea88d8f4,3534,bone-12805,,61,registered
2025-11-14T11:16:33.813358,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_05_pro.jpg,28138626fc8acff8f0f2da16d0815bfb,3535,bone-12805,,42,registered
2025-11-14T11:16:34.662797,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_06_pro.jpg,e249ae9b826f7a89792003326bd90bc7,3536,bone-12805,,55,registered
2025-11-14T11:16:35.999298,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_07_pro.jpg,2adc1b2452422a753db1739184f0daf5,3537,bone-12805,,40,registered
2025-11-14T11:16:36.867429,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_08_pro.jpg,d73612a7dfef257d5fd036df608ace90,3538,bone-12805,,39,registered
2025-11-14T11:16:37.853912,wordpress/wp-content/uploads/products/boinas verão/bone-12805/img_09_pro.jpg,45cb6fcfb730d0c775f528668a0a7a9f,3539,bone-12805,,64,registered
2025-11-14T11:16:38.730395,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_01_pro.jpg,b4348b9ff6bce852131f7d1c9e56452d,3540,bone-15266f-bone-15266c,,38,registered
2025-11-14T11:16:39.583263,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_02_pro.jpg,bcbd9b61fffb64a8d67a5455c8155791,3541,bone-15266f-bone-15266c,,35,registered
2025-11-14T11:16:40.495251,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_03_pro.jpg,bb57be2f8d507be9f71aafc047ac15ea,3542,bone-15266f-bone-15266c,,35,registered
2025-11-14T11:16:41.348862,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_04_pro.jpg,b01858bf98a3703b4202f09462348b89,3543,bone-15266f-bone-15266c,,42,registered
2025-11-14T11:16:42.184497,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_05_pro.jpg,661b6e53034e9a2e178d72a3676383a6,3544,bone-15266f-bone-15266c,,49,registered
2025-11-14T11:16:43.047325,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_06_pro.jpg,e30fdd7cd29f2638bd9948c1b62269db,3545,bone-15266f-bone-15266c,,41,registered
2025-11-14T11:16:43.879546,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_07_pro.jpg,02119b33580f78d298bf8b3d04cbffe2,3546,bone-15266f-bone-15266c,,48,registered
2025-11-14T11:16:44.683988,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_08_pro.jpg,1e7aa697af62da53f50ecd61f0535f7c,3547,bone-15266f-bone-15266c,,39,registered
2025-11-14T11:16:45.912068,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_09_pro.jpg,ec3b63050b7e6703eb122597eb681c60,3548,bone-15266f-bone-15266c,,38,registered
2025-11-14T11:16:46.793630,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_10_pro.jpg,1581e6fcbc09e4427015c375053e320b,3549,bone-15266f-bone-15266c,,38,registered
2025-11-14T11:16:47.609337,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_11_pro.jpg,d825ee183d35dce1fb731ac58d4fae4b,3550,bone-15266f-bone-15266c,,43,registered
2025-11-14T11:16:48.459526,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_12_pro.jpg,832eafcc5531bdbeeef0f6d941ffe410,3551,bone-15266f-bone-15266c,,37,registered
2025-11-14T11:16:49.269034,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_13_pro.jpg,45ccc8d0061b1e2f5890d921bb4e60da,3552,bone-15266f-bone-15266c,,39,registered
2025-11-14T11:16:50.117240,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_14_pro.jpg,87a3ae58fd654956a580e828b7adc687,3553,bone-15266f-bone-15266c,,38,registered
2025-11-14T11:16:50.929190,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_15_pro.jpg,7d149042b5661b0cde290cb75697242d,3554,bone-15266f-bone-15266c,,36,registered
2025-11-14T11:16:51.735366,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_16_pro.jpg,9c994b770842897f3e48a4481a89114f,3555,bone-15266f-bone-15266c,,34,registered
2025-11-14T11:16:52.608328,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_17_pro.jpg,1078577982303ba6977ad6257b0eaa0d,3556,bone-15266f-bone-15266c,,33,registered
2025-11-14T11:16:53.649698,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_18_pro.jpg,f432d2e225e24b739b2e2efb52e3c791,3557,bone-15266f-bone-15266c,,52,registered
2025-11-14T11:16:54.514233,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_19_pro.jpg,231adb8c56db7810c8008d094f832c38,3558,bone-15266f-bone-15266c,,53,registered
2025-11-14T11:16:55.677296,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_20_pro.jpg,9c4fb980c3deab2934e75fb4a2421fbe,3559,bone-15266f-bone-15266c,,47,registered
2025-11-14T11:16:56.550671,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_21_pro.jpg,51613ebcfdd445ec9788f4723025ae8f,3560,bone-15266f-bone-15266c,,44,registered
2025-11-14T11:16:57.494829,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_22_pro.jpg,84b588d3fb5533a504aa61012048342c,3561,bone-15266f-bone-15266c,,56,registered
2025-11-14T11:16:58.338833,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_23_pro.jpg,234a11e5a7cb4e9b0f8b5055238f329b,3562,bone-15266f-bone-15266c,,62,registered
2025-11-14T11:16:59.171479,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_24_pro.jpg,99152dcdc61210822b020b5688d82d57,3563,bone-15266f-bone-15266c,,27,registered
2025-11-14T11:17:00.065678,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_25_pro.jpg,b060ab08fca853bc2023d7af9df171cd,3564,bone-15266f-bone-15266c,,38,registered
2025-11-14T11:17:00.896126,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_26_pro.jpg,b57664e67529a8f41f7db30ee150bf4b,3565,bone-15266f-bone-15266c,,37,registered
2025-11-14T11:17:01.721384,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_27_pro.jpg,9cd547d0e21870d378d454fb853cad18,3566,bone-15266f-bone-15266c,,31,registered
2025-11-14T11:17:02.534571,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_28_pro.jpg,2102d6cb8666ef6eafbedba62ad2b483,3567,bone-15266f-bone-15266c,,39,registered
2025-11-14T11:17:03.344531,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_29_pro.jpg,52c09a2ee8056af5016471ff8209646d,3568,bone-15266f-bone-15266c,,44,registered
2025-11-14T11:17:04.171667,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_30_pro.jpg,05c3df416148992085b10c0dcfea4bba,3569,bone-15266f-bone-15266c,,35,registered
2025-11-14T11:17:05.057877,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_31_pro.jpg,0a791c1ae2072071b78b794fded78219,3570,bone-15266f-bone-15266c,,35,registered
2025-11-14T11:17:06.351297,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_32_pro.jpg,5054b6abf0a7f2010ae61ec6b9784e38,3571,bone-15266f-bone-15266c,,35,registered
2025-11-14T11:17:07.313757,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_33_pro.jpg,5f267b20b6fc9003f8b4d6af314b9963,3572,bone-15266f-bone-15266c,,41,registered
2025-11-14T11:17:08.259815,wordpress/wp-content/uploads/products/boinas verão/bone-15266f-bone-15266c/img_34_pro.jpg,3bde605d7d16adabfc18c0f8113f2f85,3573,bone-15266f-bone-15266c,,32,registered
2025-11-14T11:17:09.114539,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_01_pro.jpg,039b10f1aff293e6e07044cdcc4bf03b,3574,bone-18107-bone-18515,,105,registered
2025-11-14T11:17:09.952648,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_02_pro.jpg,c61c510e6e71c97ae58cf575561f124e,3575,bone-18107-bone-18515,,58,registered
2025-11-14T11:17:10.797319,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_03_pro.jpg,5e7ea50a37dbd8ab49704476f4a83c2d,3576,bone-18107-bone-18515,,80,registered
2025-11-14T11:17:11.628020,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_04_pro.jpg,6f6890636b59ed2344e124d251e7e481,3577,bone-18107-bone-18515,,85,registered
2025-11-14T11:17:12.461402,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_05_pro.jpg,aa21f030fa9f9679003d94763593bcdf,3578,bone-18107-bone-18515,,63,registered
